"day","faeces_c1","faeces_c2","faeces_l1","faeces_l2","faeces_p1","faeces_p2","feed_c1","feed_c2","feed_l1","feed_l2","feed_p1","feed_p2","nh4_1","nh4_2"
11,1.17322867799867,0.301098424069038,0.259345286715495,0.0665585990047349,1.91009861961888,0.490209364098364,222.039551546602,2.01692724256772,200.892927589783,1.82483893375174,465.225727050024,4.2259427939514,49.3782141233099,17.8209512788721
12,1.20274160267485,0.303808281996589,0.265869196380756,0.0671576202308249,1.95814773207414,0.494621202969885,221.841349123688,2.03507940093409,200.713601588099,1.84126231513084,464.810445782966,4.26397588767142,51.4992261241053,18.2129378699226
13,1.22603588980092,0.305074957255596,0.271018459850729,0.0674376221301843,1.9960724662022,0.49668343918104,221.684802647209,2.04356430697528,200.571964299856,1.8489391348824,464.482443641772,4.28175378604344,53.5018672814416,18.5516469721319
14,1.25217652099694,0.307190225563366,0.276796915167745,0.0679052077561125,2.03863124821958,0.500127244425971,221.509189752246,2.05773356836704,200.413076442509,1.86175894280828,464.114492814231,4.31144176229285,55.6047832735122,18.9152856254545
15,1.26015206767905,0.305054836763849,0.278559930750105,0.067433174442535,2.05161599790554,0.496650681608511,221.455256850366,2.04342952856166,200.364280007474,1.84881719250817,464.001490543624,4.28147139317682,57.2716775706218,19.1257271056181
16,1.29666595787433,0.309972705704861,0.286631422266958,0.0685202823137061,2.11106317352172,0.504657317358089,221.2101580122,2.07637219132442,200.1425239158,1.87862245881733,463.4879501208,4.35049411515593,59.6820473728805,19.5768974935166
17,1.31868643068921,0.311498751086667,0.291499105731298,0.0688576186612632,2.14691404856067,0.507141826330573,221.062144267658,2.08659450488676,200.008606718357,1.88787121870707,463.177826084617,4.37191229595321,61.7610528064373,19.9080963888775
18,1.35690544719541,0.316918599939709,0.299947519906353,0.0700556905129883,2.20913728946901,0.515965720603596,220.805623533005,2.1228997125148,199.776516529862,1.92071878751339,462.640354069154,4.44798035003099,64.2977596643415,20.3756218874019
19,1.36507002291477,0.315435601489039,0.301752320854844,0.0697278698028403,2.22242979169282,0.513551295055839,220.750424412402,2.11296575160122,199.726574468364,1.91173091811539,462.524698768843,4.42716633668827,66.0746952995402,20.5952167529283
20,1.4211629495046,0.32507929844826,0.314151809890491,0.071859634393826,2.31375301252679,0.529251910456115,220.374174138766,2.17756467860079,199.386157554122,1.97017756635309,461.736364862177,4.56251646944926,69.1638512762069,21.2125275793686
21,1.4437516247462,0.327060680430074,0.319145095996528,0.0722976240950691,2.3505289609903,0.532477739366858,220.22235425806,2.19083709378997,199.248796709674,1.98218594200045,461.418266064507,4.59032533936946,71.4082460775453,21.5561589456505
22,1.46082743703958,0.327924203237679,0.322919749240329,0.0724885080841185,2.37832958170655,0.53388361509573,220.10746264703,2.1966214570945,199.144847156837,1.98741941356169,461.177540784253,4.60244495772181,73.5224419529903,21.8560659727079
23,1.44819049908821,0.322339947936325,0.320126320851078,0.0712540937543456,2.35775575991905,0.524792055587561,220.191603813882,2.1592149622529,199.220974879227,1.95357544203834,461.35383656242,4.52406944472035,74.8154973658441,21.915826296836
24,1.48258484221061,0.327381465849285,0.327729280909715,0.0723685345561577,2.41375216416044,0.53300000054059,219.960702907679,2.19298589564115,199.012064535519,1.98413009605628,460.870044187518,4.59482759086715,77.4100281594494,22.3568065087773
25,1.54269660288983,0.338063248390639,0.341017143796699,0.0747297706968781,2.51161832891537,0.550390692116689,219.557532219922,2.264538505966,198.64729105612,2.04886817206448,460.025305603647,4.74474734583353,80.7942217813678,23.0098603226546
26,1.57863509433808,0.343413389492456,0.348961441906313,0.0759124334667535,2.57012871499253,0.559101097278946,219.316287738664,2.3003767717198,198.429022239743,2.08129326965125,459.519840976248,4.81983704550815,83.565565699813,23.4725352287443
27,1.55507452446508,0.335982548711944,0.343753315934386,0.0742698265573771,2.53177045386595,0.547003167025761,219.47360156403,2.250600804769,198.571353796027,2.03625787098148,459.849450896062,4.71554454332553,84.6263251317997,23.4569995376877
28,1.60696583660596,0.344972523656726,0.355224027039212,0.0762570841767499,2.61625315152689,0.5616394771113,219.125496085163,2.31082073262878,198.256401219909,2.09074256761652,459.120087035579,4.84171963026983,87.8775315064377,24.0477893612995
29,1.64146754776585,0.350223175922577,0.362850721085083,0.0774177546776223,2.67242435846791,0.570187907466932,218.893875972842,2.34599256598856,198.046840165905,2.12256470256107,458.634787752621,4.91541299540459,90.6830175676167,24.5042891535717
30,1.69910205664624,0.360398724773726,0.375590980942853,0.0796670865289289,2.76625738345212,0.586754415070206,218.50729932189,2.41415413724027,197.697080338853,2.18423469559834,457.824817626817,5.05822771612247,94.2434423125581,25.1518327236926
31,1.73982413997005,0.366970232625923,0.384592704624958,0.0811197356330988,2.83255579279334,0.597453291012028,218.234011647082,2.45817380706359,197.449820061645,2.22406201591468,457.2522148796,5.1504594052761,97.367613153629,25.6692393523819
32,1.775511215841,0.37250698361574,0.392481426659591,0.0823436490097953,2.89065685666746,0.606467510167381,217.994451296047,2.49526209120592,197.233074982138,2.25761808251964,456.750278906004,5.22816819109812,100.38874621626,26.1503932406617
33,1.77750368216125,0.371064479259718,0.392921866583014,0.0820247796258324,2.89390073165902,0.6041190118474,217.980596464658,2.48559938260098,197.2205396585,2.24887563187708,456.721249735473,5.20792251592586,102.382776514023,26.362309792055
34,1.74767578872388,0.363159210422973,0.386328332244226,0.0802772991461309,2.84533882795747,0.591248679425471,103.236486605347,2.43264542867063,93.4044402619806,2.20096491165438,216.30501955406,5.09697137435751,103.361311631748,26.3225201972009
35,1.86492827674937,0.385824705689544,0.41224730328144,0.0852875665208466,3.03623410670774,0.628149696280521,217.393960840049,2.58447171275292,196.689774093378,2.3383315496336,455.492108426769,5.41508358862517,109.00305210499,27.4603953646188
36,1.87147229268625,0.385546432060827,0.413693875225383,0.0852260534029197,3.04688822388218,0.627696647284995,161.303080316628,2.58260767887635,145.940882191235,2.33664504279289,337.968358758649,5.41117799383617,111.223856586841,27.7207559613745
37,1.89976992641489,0.389829936004837,0.419949141628555,0.0861729332221218,3.09295875739126,0.634670492302611,161.113142517579,2.61130100673096,145.769033706381,2.36260567275658,337.570393846355,5.47129734743629,114.159748699674,28.1587562377557
38,1.9403394323132,0.396667357873394,0.428917137669234,0.087684363319382,3.15900875997658,0.645802294923701,160.841000790969,2.65710191876915,145.522810239448,2.40404459317209,337.000192133459,5.56726116313536,117.53755806441,28.6998562165806
39,1.96048696325433,0.39937414991816,0.433370802403589,0.0882827068240144,3.19181035421056,0.650209142322899,160.705656983583,2.67523354012165,145.40035631848,2.4204493934434,336.716614632269,5.60525122692154,120.279661167362,29.0813345570397
40,1.97477414077559,0.400957352555844,0.436529020592499,0.0886326779333971,3.21507088182412,0.652786707318988,160.609569132968,2.68583872525446,145.313419691733,2.4300445609445,336.515287707172,5.62747161481886,122.841165514084,29.4189127187244
41,2.01285120023332,0.407420059782963,0.444946054788418,0.090061276373076,3.27706300669565,0.663308448208051,160.354123222385,2.7291295870629,145.08230196311,2.4692124835331,335.980067704045,5.71817627765562,126.225079018123,29.9506923155308
42,2.01096788412235,0.405855363048143,0.444529742805993,0.089715396042221,3.27399683590446,0.660761012120485,160.36635446957,2.71864836491579,145.093368329611,2.45972947301904,336.0056950791,5.69621562172832,128.278869191466,30.1664719099005
43,2.02977025754699,0.408539577945268,0.448686056931441,0.0903087488089541,3.30460841930458,0.665131102338963,160.240021290094,2.73662875178649,144.979066881514,2.47599744209253,335.740996988769,5.73388881326693,131.033446753138,30.5493840438708
44,2.03820063883954,0.409196520120774,0.450549614901372,0.0904539676056449,3.31833367165454,0.666200650301892,72.7901112167514,2.74102932138318,65.8577196722989,2.47997890982287,152.512613977955,5.74310905432666,133.442898153205,30.8526952334523
45,2.04437107439693,0.409465387462021,0.451913605919321,0.090513401438973,3.328379573755,0.666638385201325,72.7485870730629,2.74283034663554,65.8201502089616,2.48160840886073,152.425611010227,5.7468826310459,135.773653769806,31.1402658378052
46,2.08965749540554,0.417605256872466,0.461924288458068,0.092312740992861,3.40210904515148,0.679890663820436,72.445041974621,2.79735578766245,65.5455141675143,2.53094095074222,151.789611756349,5.86112641224514,139.47967564375,31.7411437549616
47,2.11749268842719,0.42227872066666,0.468077331126011,0.0933458224631564,3.4474266927376,0.687499390839755,72.2583950545048,2.82866128676231,65.3766431445519,2.55926497373733,151.398542018962,5.92671888654961,142.62425140168,32.2096354369344
48,2.1869330482146,0.435256806281694,0.483427305394807,0.0962146624412167,3.56048047147921,0.708628624963881,159.185334864965,2.91559583155202,144.024826782587,2.63792003807088,333.531177812307,6.10886745658518,147.300627361579,33.0168461060354
49,2.26640759962123,0.450211736897563,0.500995364126798,0.099520489208935,3.6898706183307,0.73297630147533,158.652585187356,3.01577240027075,143.542815169513,2.72855598119735,332.414940392556,6.31876121961491,152.45862647923,33.9190428630524
50,2.30330339366071,0.456710780580157,0.509151276493421,0.100957119917719,3.74993956020551,0.743557200663834,158.405052067124,3.05930666417329,143.318856632159,2.76794412472822,331.896299569211,6.40997586779167,156.158187907559,34.4879431042628
51,2.33375163066714,0.461961808759017,0.51588193941063,0.102117873515151,3.79951142677035,0.752106243032224,158.200708324995,3.09448101561064,143.133974198805,2.79976853793344,331.46815077618,6.48367450889849,159.660040271484,35.0102753912169
52,2.37760038902312,0.469892239532394,0.52557482283669,0.103870916107161,3.87090028247975,0.76501754085274,157.906600325872,3.14760351839881,142.867876485313,2.84783175474178,330.851924492304,6.59497880045466,163.704100414214,35.6480224389841
53,2.36509131340468,0.466729917262665,0.522809658752615,0.103171876447537,3.85053462954306,0.759869058280268,157.990008918815,3.12642049841019,142.943341402737,2.82866616522827,331.026685353707,6.55059533000231,165.651699851127,35.8305154405897
54,2.38571341154588,0.470158527940871,0.527368227815405,0.103929779860614,3.88410885248171,0.765451077068646,157.851486205126,3.14938726850344,142.818011328448,2.84944562388407,330.736447286931,6.59871618162625,168.836936065236,36.2844208470097
55,2.41990039856937,0.476291397954185,0.534925351262704,0.105285466916188,3.93976766644277,0.775435819827164,157.622098207908,3.19046869442994,142.610469807155,2.88661453305567,330.255824816569,6.68479155023417,172.562280241718,36.8532951376721
56,2.43346333787726,0.478397289093838,0.537923474688657,0.105750979694427,3.96184908342122,0.778864358384354,157.530861727337,3.20457514225537,142.52792251521,2.89937750965963,330.064662666802,6.7143479171065,175.526133865137,37.259202680367
57,2.46489401720604,0.484047907633968,0.544871309066599,0.107000063792772,4.01302043503018,0.788063961902319,124.073534802307,3.24242617553854,112.257007678278,2.93362368263011,259.963596728643,6.79365484398551,179.194095465652,37.8145808980584
58,2.50243702559153,0.490922221988568,0.553170289867601,0.108519649071157,4.07414308727884,0.799255828079633,123.821739772939,3.28847421427749,112.029193127897,2.97528619387011,259.43602619092,6.89013644896235,183.137613703471,38.4259631038433
59,2.6541683310487,0.520186881895135,0.586710894231819,0.114988679155767,4.32117230037403,0.846900748067869,122.805047060525,3.48450542896262,111.109328292856,3.15264776906142,257.305812888718,7.30086851782645,191.720277470524,39.9978116988878
60,2.68037820932935,0.524846413148995,0.592504656799121,0.116018680801357,4.36384382150463,0.854486791933802,122.629167736582,3.51571760004112,110.950199380717,3.18088735241815,256.937303829029,7.36626544770519,195.448387411275,40.5453410594369
61,2.59236160365901,0.507198286321814,0.573048354493045,0.112117515923769,4.22054661086941,0.825754402994111,123.218441894338,3.39750048253847,111.483352190115,3.07392900801099,258.171973492899,7.1185724396044,194.543727434641,40.1417899013035
62,2.55787363325024,0.500089788570229,0.565424697876368,0.110546163789208,4.16439777483547,0.814181269812582,53.1575346390304,3.34988375118813,48.0949122924561,3.03084720345593,111.377691624635,7.01880405010847,195.718253868306,40.1817411705123
63,2.62487827375004,0.512852016640833,0.580236249986851,0.113367287889026,4.27348603164918,0.834959072706479,123.000005360215,3.43537236027352,111.285719135433,3.10819404024747,257.714296945213,7.19792304057309,200.951856976894,41.0563828534673
64,2.67016722081526,0.52138294352922,0.590247490917057,0.115253071727512,4.34721961564308,0.848848020342308,122.696323664387,3.49251732507611,111.010959505874,3.15989662744982,257.078011487287,7.31765534777852,205.390328222729,41.7637015541875
65,2.78049854038976,0.542619719455469,0.614636519454578,0.119947516932262,4.52684674645911,0.883422981850307,121.956951435691,3.63477324037156,110.342003679911,3.28860436033618,255.528850627162,7.61571536077851,212.604773781405,43.0275319076572
66,2.7011477042119,0.526866050322352,0.597095808299472,0.116465126913362,4.39765801668182,0.857774902980952,52.1971825037372,3.52924627010188,47.226022265286,3.19312757771123,109.365525245925,7.39461123259442,212.017500220628,42.7140572067204
67,2.74458151989154,0.535096963415525,0.606696967554973,0.118284591912906,4.46837131659535,0.871175407104574,51.9060829056293,3.58438157311835,46.9626464384265,3.24301189948803,108.755602278461,7.51013281986702,216.466245264305,43.4217308755205
68,2.94291473724986,0.573524993645581,0.650539047181548,0.126779209121655,4.79127171257521,0.93373893702298,120.86806378056,3.84179421580772,109.356819610983,3.47590905239746,253.247371730697,8.04947359502571,227.612080543636,45.4594953016531
69,2.8524760945238,0.555691668006728,0.630547347210525,0.122837105559382,4.64403125564577,0.90470503142148,121.473562115477,3.72233653210249,109.904651437812,3.36782829094987,254.516034908618,7.79918130535759,226.58242058404,45.0619679646189
70,2.88043002845267,0.560956671878041,0.636726637868485,0.124000948520409,4.68954222176154,0.913276827197934,121.28600012899,3.75760450061846,109.734952497657,3.39973740532146,254.123047889312,7.87307609653391,230.552646998207,45.6671668107129
71,2.91159144629629,0.566865949678335,0.643614951286548,0.125307209928895,4.74027519677711,0.922897546142973,121.076952605005,3.79718817966348,109.545814261671,3.43555121017172,253.685043553343,7.95601332881873,234.68945906864,46.3053175930032
72,3.08718436962826,0.600903078991962,0.682430229075721,0.132831206935065,5.02615279827197,0.978312381236036,119.900421312885,4.02518808894137,108.481333568801,3.64183684237553,251.219930369855,8.43372742444858,245.2523690913,48.2019174260123
73,3.14395303186419,0.611820176270538,0.694979091254189,0.135244460017698,5.11857616415783,0.996086181717647,119.519842009656,4.09831697023327,108.136999913498,3.70800106830629,250.422526115469,8.58694984239352,250.801312615004,49.1022752883987
74,3.19041282700765,0.620750185938766,0.70524915123327,0.137218462154885,5.19421597098789,1.01062486412487,119.208317319216,4.1581352168147,107.855144241195,3.76212233902282,249.769807716452,8.71228331142128,255.955318973011,49.9230863388528
75,3.12067916732041,0.60709760203713,0.689834342249775,0.134200522555576,5.08068467942691,0.988397499456942,99.7280743409255,4.06668250168413,90.2301624989326,3.67937940628564,208.954060523844,8.52066809876674,255.853519320759,49.724416094351
76,3.18881120687073,0.620287617065411,0.704895108887214,0.137116210088144,5.19160842101059,1.00987176953807,99.2714208157671,4.15503666933768,89.816999785694,3.75931889130552,207.997262661607,8.70579111670752,261.947401897534,50.734088042813
77,3.26800406927186,0.635645532536128,0.722400899523253,0.140511117718513,5.32053995839348,1.03487553367285,98.7406756548769,4.25791265813674,89.3368017829839,3.85239716688562,206.885225181647,8.9213408075246,268.656422537922,51.858433535518
78,3.33057932994048,0.647788631410702,0.736233325565791,0.143195381680261,5.42241687400836,1.05464535078795,98.3212445731671,4.33925399031092,88.9573165185798,3.9259917055194,206.006417200922,9.09177026541336,274.708455512998,52.8520400240679
79,3.27021954313919,0.636040457199357,0.722890635851821,0.140598416854595,5.32414690532134,1.0355184987386,98.7253018483046,4.26055808650287,89.3228921484661,3.85479064969307,206.853013396448,8.92688360981554,275.055827859024,52.7520158543622
80,3.26684576476357,0.635393767855991,0.722144853263526,0.14045546447343,5.31865415736945,1.03446564310589,98.7476346656777,4.25622619616453,89.3430980308513,3.85087132033934,206.899805966182,8.91780726815426,278.001474303217,53.1575607126818
81,3.29401330007933,0.640703508270689,0.728150308438588,0.1416291965651,5.36288481135722,1.04311027311439,98.5653845211143,4.29179383530605,89.1782050429129,3.88305156527691,206.51794852043,8.99232994064125,282.36116274533,53.8359656289613
82,3.18987209268492,0.620486678871258,0.705129620488245,0.137160213224173,5.19333561756421,1.01019585612724,38.472652750114,4.1563700977022,34.8085905834364,3.76052532649247,80.6093676669054,8.70858496661414,280.609144050577,53.3562346281682
83,3.42985778382512,0.667224988768831,0.75817908905608,0.147491839622584,5.5840491638416,1.08628910452189,97.6548881650477,4.46944968553284,88.3544226255193,4.04378781072019,204.610241869624,9.36456124587833,294.913714223181,55.9266425627422
84,3.30331675880089,0.642676899794225,0.730206862471777,0.142065419954513,5.37803149503022,1.04632309299832,98.5022647422334,4.30501272589433,89.1210966715445,3.89501151390439,206.385697555156,9.02002666377859,292.113516148135,55.2515214415297
85,3.38823294547211,0.659280315626852,0.748977808999098,0.145735648717515,5.51628100596161,1.07335461912582,97.9331815287471,4.41623177931863,88.6062118593427,3.99563827652638,205.193332726899,9.2530570614295,299.233580247769,56.4580581203005
86,3.37205663625987,0.6562270638225,0.745401993278497,0.14506071937129,5.48994483938448,1.06838371092505,75.2452013477517,4.39577937488756,68.0789916955849,3.97713372013636,157.65661234767,9.21020440452631,301.619388563077,56.7716403282211
87,3.70416139930587,0.720976650309751,0.81881462510972,0.159373785857945,6.03063469922079,1.17380058155693,73.0203598805878,4.82950866236196,66.0660398919604,4.36955545642273,152.995039749803,10.1189705306632,321.055587877331,60.284397207431
88,3.6303959242223,0.706751566441576,0.802508572722825,0.156229293634454,5.91053932926017,1.15064114676804,73.5142664205115,4.73422101922586,66.5129077137962,4.28334282691864,154.029891547738,9.91932023075895,320.815865841761,60.0953128519404
89,3.63045036883258,0.70690502202658,0.802520607847202,0.156263215395349,5.91062796890637,1.15089098322924,73.5136854605718,4.73524895137422,66.5123820833745,4.28427286076715,154.028674298341,9.9214739933555,324.196139405293,60.591091694478
90,3.76509371673637,0.733283385578213,0.832283874225935,0.162094222075184,6.12983678794973,1.19383681020453,72.6115520388568,4.91194612349042,65.6961661303943,4.44414173077705,152.138489986176,10.2916966396942,334.351492896064,62.3512909658303
91,3.85911654874898,0.75177524841155,0.853067868670828,0.16618189701729,6.28291255655974,1.22394286057179,71.9815177671302,5.03581506113,65.1261351226416,4.55621362673666,150.818418178749,10.5512315566533,342.677281580394,63.76495114856
92,3.90356304518733,0.760628948813051,0.862892883672988,0.168139030790253,6.35527457181375,1.23835730613774,71.6835737820251,5.09512214515919,64.8565667551656,4.60987241704879,150.19415459091,10.6754940184288,348.56083823577,64.7225566087215
93,3.84591955114591,0.749598328096886,0.850150637621728,0.165700683052996,6.26142691835685,1.22039868153318,72.0694861929562,5.02123281978775,65.2057256031508,4.54302017028416,151.002732975718,10.5206782890791,349.166914740427,64.7043966888759
94,4.07255602222615,0.793997994209896,0.900249225965782,0.175515346088503,6.63040699758924,1.2926844537312,70.5511308954164,5.31864685116676,63.8319755720434,4.81210905581755,147.821417114206,11.1438314976828,364.668496939332,67.4440565691894
95,4.15330134548976,0.809988184585977,0.918098192160895,0.179050019750584,6.76186605020087,1.31871760578208,70.0100368755953,5.42575817426013,63.3424143160148,4.90901930052107,146.687696310771,11.3682552222593,372.793979962536,68.8122821691855
96,4.26549747104745,0.832137618062741,0.942899440968385,0.183946210308606,6.94452921602112,1.35477843782846,69.2582676255741,5.57412758510927,62.6622421374242,5.04325829128934,145.112560739298,11.6791244640385,382.80968794505,70.5265225932423
97,4.27288523803702,0.833859625113979,0.944532526302921,0.18432686449888,6.95655701911992,1.35758198615048,69.2085639358175,5.58566256057211,62.6172721324063,5.05369469766048,145.008419675046,11.7032929840558,387.102302828703,71.1862581738459
98,4.28432757513645,0.83638218464164,0.947061885030163,0.184884482920784,6.97518594688881,1.36168889008323,69.1317004467599,5.60256008850859,62.5477289756399,5.06898293722206,144.84737236464,11.7386973283037,391.624365134551,71.8915827223197
99,4.70441680050028,0.918731809460257,1.0399237137948,0.203088084196478,7.65912068572677,1.49575985820898,115.707558488563,6.15418436959024,104.687791013462,5.56807157248641,242.434884452227,12.8944815362843,420.346633712461,77.0288412267005
100,4.76768560257556,0.931457013913572,1.05390944899039,0.205901024128263,7.76212673542126,1.51647738405578,115.28342290043,6.23942497358373,104.304049290866,5.64519402371862,241.546219410426,13.0730808970326,428.466426080445,78.3789202108142
101,4.79468908603459,0.937114532956357,1.0598786400708,0.207151633600879,7.80609030147385,1.52568822207631,115.102212892265,6.27732223032967,104.140097378716,5.67948201791732,241.166541298079,13.1524846730717,434.335456534025,79.3191050485052
102,4.64356542761115,0.907949129943563,1.02647235768247,0.20070454451384,7.56005038039148,1.47820489927654,66.7244574727845,6.0819558943588,60.3697472372812,5.50272199965796,139.803625181072,12.7431456834184,429.193987795743,78.2571308335631
103,4.69173467348314,0.917744214358094,1.03712029624364,0.20286977370021,7.63847329296905,1.49415198407774,115.791208817122,6.14756890000637,104.763474644063,5.56208614762481,242.610151807304,12.8806205523943,436.22893039111,79.4228698550787
104,4.60060225047976,0.900290007174106,1.01697523431658,0.199011475270066,7.49010331306179,1.46573530992556,67.0118165853934,6.03065076575956,60.6297388153559,5.45630307378246,140.405710940824,12.6356492234962,434.955660665456,79.0811089298185
105,5.11514173581574,1.00141548302252,1.13071554160138,0.22136552782603,8.32780970322282,1.63037468113139,112.954338405921,6.70804629775848,102.196782367262,6.06918474559101,236.6662328505,14.0549541476844,471.604998310157,85.6262389852864
106,5.36298821383716,1.05043163624474,1.18550265779558,0.23220067748568,8.73132116217699,1.71017641830723,111.293797337298,7.03638416623271,100.694388067079,6.36625234087722,233.187003944814,14.7429001578209,493.822210758484,89.533770204431
107,5.25446210103345,1.02966880742865,1.16151267496529,0.22761099953686,8.55463303466498,1.67637307595402,112.020441088318,6.89730301626849,101.351827651336,6.24041701471911,234.709495613619,14.4514920340864,490.100586385313,88.739407945348
108,5.21376263340201,1.02217951636662,1.1525159505415,0.225955472038938,8.488371445258,1.66417998454075,112.292743676225,6.84713551633146,101.598196659442,6.19502737191894,235.280034369233,14.3463791770754,491.631263776662,88.9052959942417
109,5.21884199326343,1.02366260072118,1.1536387564056,0.226283311738367,8.4966409995587,1.66659454994607,112.258393831884,6.85707005267778,101.567118228848,6.20401576194657,235.208063266805,14.3671943960868,496.381748423141,89.6589504727061
110,5.43434206373434,1.06645155400645,1.20127561408864,0.235741922464583,8.84749023709731,1.73625796862804,110.814527266477,7.14369462013887,100.260762764908,6.46334275155422,232.182819034523,14.9677411088624,515.956568564446,93.0892297778269
111,5.54520891386859,1.08875466872447,1.22578302306569,0.240672084665409,9.02798924924569,1.77256900451984,110.071553086819,7.29309347470937,99.5885480309318,6.59851314378466,230.626111229526,15.2807672803434,528.616884673824,95.2686503113528
112,5.44395540178658,1.06941185054169,1.20340066776335,0.236396303803952,8.86314142606656,1.74107753912752,110.749480855741,7.1635243576955,100.201911250433,6.48128394267688,232.046531316791,15.0092891304096,525.672490015452,94.6400792925937
113,5.79828480659867,1.13960162208425,1.28172611514286,0.251911937513361,9.44001456232204,1.85535141279681,108.375657028963,7.63369507616244,98.0541658833471,6.9066764974803,227.072805203541,15.994408731007,557.249670589824,100.225367522217
114,6.12571449078376,1.20460931427895,1.35410530848904,0.266282058945874,9.97309306569707,1.9611884976331,155.570454200462,8.0691533013901,140.754220467085,7.30066251078153,325.957142134301,16.9067973933888,591.66474870213,106.309867473236
115,6.21470024028597,1.22279335742793,1.37377584258953,0.270301689536701,10.1179681105007,1.99079339595284,154.97394281651,8.19096028899092,140.214519691128,7.41086883289655,324.707308758402,17.1620120340762,604.554709364288,108.522128868151
116,5.88978288070363,1.15949924655093,1.30195200520817,0.256310359763889,9.58897984788239,1.88774614175309,107.761775009707,7.76698059890572,97.4987488183067,7.0272681609147,225.786576210815,16.2736736358025,578.483325773289,103.751199508908
117,6.36611897919799,1.25396728873372,1.4072473532964,0.277192769088507,10.3644884433258,2.04154674376297,153.958785430098,8.3997808814699,139.296043960565,7.59980174990134,322.580312329729,17.5995408945084,627.689235703671,112.483234898218
118,6.63405379377221,1.30750758030859,1.46647504914965,0.289027991436635,10.8007051238958,2.12871409566029,152.163572177732,8.75842398292832,137.671803398901,7.92428836550657,318.818913134296,18.3509835832784,666.92116078101,119.416475803843
119,6.64715880834887,1.31086832751376,1.4693719471087,0.289770893450411,10.8220410072768,2.13418562795223,152.075352801909,8.78093616516396,137.591985868394,7.94465653038644,318.634072537333,18.3981519651054,669.180668117014,119.729054266512
120,6.30273346181623,1.24366044801836,1.39323581787517,0.274914414825112,10.2612923729219,2.0247664837913,104.994297198753,8.33073984318521,94.9948403226816,7.53733604859614,219.988051273579,17.4548834809595,632.953693773716,113.168503121926
121,6.48310276833935,1.27997105886137,1.43310692773817,0.282940970906198,10.5549462614367,2.08388270635676,119.931724480231,8.57396881533934,108.509655482114,7.75740035673559,251.285517958579,17.9645060892824,654.664703747683,116.975917569183
122,6.5384248549659,1.29162796415742,1.44533602057141,0.285517760497956,10.6450145007164,2.10286096620716,119.560784803999,8.6520533484229,108.174043394095,7.82804826762071,250.508311017903,18.128111777648,664.315507254346,118.629293146729
123,6.60816995143909,1.3061499227905,1.46075335768654,0.28872787766948,10.7585644121675,2.12650373394664,119.093231665478,8.74932962634787,107.751019125909,7.91606013812426,249.528675870526,18.3319287409193,675.523073681213,120.563446033656
124,6.67176974380898,1.31947416603578,1.47481225915778,0.291673236702646,10.862109337289,2.14819653698457,118.666843244237,8.83858293038322,107.365239125738,7.99681312748958,248.635290606973,18.5189356636601,686.170825742537,122.40036453139
