"V1","Pexc","Nexc","Cexc","Pwst","Nwst","Cwst"
299,73.8670001334,1540.2055346974,8361.1157597857,73.8670001334,1540.2055346974,8361.1157597857
300,73.8409566487,1539.6625003344,8358.167858958,73.8409566487,1539.6625003344,8358.167858958
301,73.8318770267,1539.4731805578,8357.1401230278,73.8318770267,1539.4731805578,8357.1401230278
302,74.0461658177,1543.9413298168,8381.3957904339,74.0461658177,1543.9413298168,8381.3957904339
303,74.4750739058,1552.8845197374,8429.9445357173,74.4750739058,1552.8845197374,8429.9445357173
304,74.9670451907,1563.1426444019,8485.6314981817,74.9670451907,1563.1426444019,8485.6314981817
305,74.5522752544,1554.4942499853,8438.6830713487,74.5522752544,1554.4942499853,8438.6830713487
306,74.04062037,1543.8257013318,8380.7680929441,74.04062037,1543.8257013318,8380.7680929441
307,74.8427047246,1560.5500134063,8471.557215634,74.8427047246,1560.5500134063,8471.557215634
308,75.9801570486,1584.2671044182,8600.3071382703,75.9801570486,1584.2671044182,8600.3071382703
309,75.9949705382,1584.5759814349,8601.983899218,75.9949705382,1584.5759814349,8601.983899218
310,75.3945686447,1572.0569632291,8534.0235146724,75.3945686447,1572.0569632291,8534.0235146724
311,75.5299469135,1574.8797441546,8549.3471825536,75.5299469135,1574.8797441546,8549.3471825536
312,75.0649104122,1565.1832383829,8496.7090083646,75.0649104122,1565.1832383829,8496.7090083646
313,73.7158304564,1537.0534861127,8344.0046388978,73.7158304564,1537.0534861127,8344.0046388978
314,73.6781631615,1536.2680829423,8339.7410216869,73.6781631615,1536.2680829423,8339.7410216869
315,75.3333740472,1570.7809907723,8527.0968070497,75.3333740472,1570.7809907723,8527.0968070497
316,76.0630347897,1585.9951934883,8609.6881932222,76.0630347897,1585.9951934883,8609.6881932222
317,74.5238990471,1553.9025758757,8435.4711261826,74.5238990471,1553.9025758757,8435.4711261826
318,73.1747937128,1525.7722944376,8282.7638840896,73.1747937128,1525.7722944376,8282.7638840896
319,73.1475280777,1525.2037769388,8279.677646239,73.1475280777,1525.2037769388,8279.677646239
320,72.9334725576,1520.7404916255,8255.4483831099,72.9334725576,1520.7404916255,8255.4483831099
321,73.1306814845,1524.8525075501,8277.7707552721,73.1306814845,1524.8525075501,8277.7707552721
322,73.9815934659,1542.5949275858,8374.0867497517,73.9815934659,1542.5949275858,8374.0867497517
323,74.452247416,1552.408563143,8427.3607713477,74.452247416,1552.408563143,8427.3607713477
324,75.104568263,1566.0101467599,8501.1979395539,75.104568263,1566.0101467599,8501.1979395539
325,73.9109280429,1541.1214783416,8366.0880252828,73.9109280429,1541.1214783416,8366.0880252828
326,73.4691476477,1531.9098871212,8316.0822443724,73.4691476477,1531.9098871212,8316.0822443724
327,75.0930987234,1565.770994659,8499.8996852915,75.0930987234,1565.770994659,8499.8996852915
328,74.9999556015,1563.8288614785,8489.3566765978,74.9999556015,1563.8288614785,8489.3566765978
329,75.1500880084,1566.9592818769,8506.3503873315,75.1500880084,1566.9592818769,8506.3503873315
330,75.1330846118,1566.6047429703,8504.4257475533,75.1330846118,1566.6047429703,8504.4257475533
331,74.3669662804,1550.6303607393,8417.7076725845,74.3669662804,1550.6303607393,8417.7076725845
332,72.3036547468,1507.6081202518,8184.1583670814,72.3036547468,1507.6081202518,8184.1583670814
333,70.8696506732,1477.7076097819,8021.8413102447,70.8696506732,1477.7076097819,8021.8413102447
334,71.7778299784,1496.6441144425,8124.6394784019,71.7778299784,1496.6441144425,8124.6394784019
335,73.6416244062,1535.5062110239,8335.6051455582,73.6416244062,1535.5062110239,8335.6051455582
336,73.9388033805,1541.702708785,8369.2432762616,73.9388033805,1541.702708785,8369.2432762616
337,72.4246287026,1510.1305559261,8197.8515893132,72.4246287026,1510.1305559261,8197.8515893132
338,73.2975190936,1528.331249186,8296.6553527242,73.2975190936,1528.331249186,8296.6553527242
339,76.0963433394,1586.6897121835,8613.4584375676,76.0963433394,1586.6897121835,8613.4584375676
340,75.9248383731,1583.1136511841,8594.0455349994,75.9248383731,1583.1136511841,8594.0455349994
341,75.940651509,1583.4433718892,8595.8354473987,75.940651509,1583.4433718892,8595.8354473987
342,77.3891797159,1613.6467259911,8759.7965125234,77.3891797159,1613.6467259911,8759.7965125234
343,78.384112158,1634.3921258479,8872.4143974602,78.384112158,1634.3921258479,8872.4143974602
344,77.5712801095,1617.4437129221,8780.4087272915,77.5712801095,1617.4437129221,8780.4087272915
345,77.0190486914,1605.929100374,8717.9008306016,77.0190486914,1605.929100374,8717.9008306016
346,77.380364103,1613.4629110838,8758.7986601691,77.380364103,1613.4629110838,8758.7986601691
347,77.2120073525,1609.9524937336,8739.7421088396,77.2120073525,1609.9524937336,8739.7421088396
348,76.8309808271,1602.0076853307,8696.6131489381,76.8309808271,1602.0076853307,8696.6131489381
349,77.5970194705,1617.98040598,8783.3222038914,77.5970194705,1617.98040598,8783.3222038914
350,78.6616883624,1640.1798850043,8903.8336614517,78.6616883624,1640.1798850043,8903.8336614517
351,78.7574517802,1642.1766541405,8914.6732653343,78.7574517802,1642.1766541405,8914.6732653343
352,77.8945591807,1624.1844254696,8817.0011668349,77.8945591807,1624.1844254696,8817.0011668349
353,77.5412552754,1616.81766319,8777.0101716031,77.5412552754,1616.81766319,8777.0101716031
354,78.3513082073,1633.7081285772,8868.701269419,78.3513082073,1633.7081285772,8868.701269419
355,79.5363412398,1658.4173279795,9002.8369233172,79.5363412398,1658.4173279795,9002.8369233172
356,81.3526239954,1696.2887556491,9208.4246735238,81.3526239954,1696.2887556491,9208.4246735238
357,79.9512814379,1667.0692725348,9049.8046223316,79.9512814379,1667.0692725348,9049.8046223316
358,77.5746587761,1617.5141617136,8780.791163588,77.5746587761,1617.5141617136,8780.791163588
359,77.6391931826,1618.8597727443,8788.0959091835,77.6391931826,1618.8597727443,8788.0959091835
360,77.1949950683,1609.5977695092,8737.8164630497,77.1949950683,1609.5977695092,8737.8164630497
361,76.6156458423,1597.5177218182,8672.2390612986,76.6156458423,1597.5177218182,8672.2390612986
362,77.0859872843,1607.3248412474,8725.4777096289,77.0859872843,1607.3248412474,8725.4777096289
363,76.5737923493,1596.6450319651,8667.5016020965,76.5737923493,1596.6450319651,8667.5016020965
364,75.9328404452,1583.2805028999,8594.9513014563,75.9328404452,1583.2805028999,8594.9513014563
365,77.5197595903,1616.3694552867,8774.5770429852,77.5197595903,1616.3694552867,8774.5770429852
366,79.6602527628,1661.0010150535,9016.8626531476,79.6602527628,1661.0010150535,9016.8626531476
367,78.4148685863,1635.0334300978,8875.895763388,78.4148685863,1635.0334300978,8875.895763388
368,76.616283715,1597.531022142,8672.3112630566,76.616283715,1597.531022142,8672.3112630566
369,76.6421895058,1598.0711854396,8675.2435781005,76.6421895058,1598.0711854396,8675.2435781005
370,77.6093840438,1618.2382204882,8784.7217683643,77.6093840438,1618.2382204882,8784.7217683643
371,78.8574739595,1644.2622229847,8925.9949247743,78.8574739595,1644.2622229847,8925.9949247743
372,78.8461711903,1644.0265482231,8924.715547497,78.8461711903,1644.0265482231,8924.715547497
373,80.1799927528,1671.838146761,9075.6927967025,80.1799927528,1671.838146761,9075.6927967025
374,81.9216448779,1708.1534463913,9272.8329946955,81.9216448779,1708.1534463913,9272.8329946955
375,81.2325473461,1693.7850297687,9194.8330187445,81.2325473461,1693.7850297687,9194.8330187445
376,80.3880557867,1676.1764823614,9099.2437613905,80.3880557867,1676.1764823614,9099.2437613905
377,80.7475864268,1683.6730786873,9139.9395700169,80.7475864268,1683.6730786873,9139.9395700169
378,82.4558237107,1719.2916433303,9333.2974923647,82.4558237107,1719.2916433303,9333.2974923647
379,82.3406321023,1716.889775751,9320.2587826483,82.3406321023,1716.889775751,9320.2587826483
380,82.2244685602,1714.4676423194,9307.1100583055,82.2244685602,1714.4676423194,9307.1100583055
381,81.9525811369,1708.7985003015,9276.3347159225,81.9525811369,1708.7985003015,9276.3347159225
382,81.8460763874,1706.5777629707,9264.2792846981,81.8460763874,1706.5777629707,9264.2792846981
383,82.3332336056,1716.735509223,9319.4213357822,82.3332336056,1716.735509223,9319.4213357822
384,81.4098256909,1697.4814718523,9214.8994186266,81.4098256909,1697.4814718523,9214.8994186266
385,80.0788587968,1669.729396188,9064.2452935922,80.0788587968,1669.729396188,9064.2452935922
386,80.540927352,1679.3640171265,9116.5475215439,80.540927352,1679.3640171265,9116.5475215439
387,83.0693440612,1732.0841953197,9402.7427745925,83.0693440612,1732.0841953197,9402.7427745925
388,86.8260727855,1810.4159857407,9827.9724940207,86.8260727855,1810.4159857407,9827.9724940207
389,86.5422811261,1804.4986277357,9795.8496934226,86.5422811261,1804.4986277357,9795.8496934226
390,86.8509860427,1810.9354536561,9830.7924627045,86.8509860427,1810.9354536561,9830.7924627045
391,90.2641757395,1882.104089888,10217.1364879632,90.2641757395,1882.104089888,10217.1364879632
392,96.4294663647,2010.656958243,10914.9949161764,96.4294663647,2010.656958243,10914.9949161764
393,97.8279165739,2039.8161328178,11073.287578154,97.8279165739,2039.8161328178,11073.287578154
394,96.8412478276,2019.2430398087,10961.6050732474,96.8412478276,2019.2430398087,10961.6050732474
395,97.3309018981,2029.4528480889,11017.0297467685,97.3309018981,2029.4528480889,11017.0297467685
396,98.6307896076,2056.5568896901,11164.1659726036,98.6307896076,2056.5568896901,11164.1659726036
397,98.4030659198,2051.8086085405,11138.38958922,98.4030659198,2051.8086085405,11138.38958922
398,92.7004384902,1932.9027600085,10492.9006971888,92.7004384902,1932.9027600085,10492.9006971888
399,89.6194133075,1868.6601072633,10144.1548680006,89.6194133075,1868.6601072633,10144.1548680006
400,92.1091712043,1920.5742080887,10425.9742724816,92.1091712043,1920.5742080887,10425.9742724816
401,93.2723795664,1944.8283398947,10557.6395594284,93.2723795664,1944.8283398947,10557.6395594284
402,93.8610178605,1957.1020745383,10624.2684046366,93.8610178605,1957.1020745383,10624.2684046366
403,95.6983750176,1995.4129258983,10832.2415977339,95.6983750176,1995.4129258983,10832.2415977339
404,99.1210820729,2066.7800091802,11219.6629069785,99.1210820729,2066.7800091802,11219.6629069785
405,101.9001307574,2124.726130687,11534.2275665864,101.9001307574,2124.726130687,11534.2275665864
406,103.8586915183,2165.5642061254,11755.9199761093,103.8586915183,2165.5642061254,11755.9199761093
407,106.1232304085,2212.7822510715,12012.2465058168,106.1232304085,2212.7822510715,12012.2465058168
408,111.238278578,2319.4364469462,12591.2264262793,111.238278578,2319.4364469462,12591.2264262793
409,109.460087481,2282.3592708811,12389.9503276401,109.460087481,2282.3592708811,12389.9503276401
410,108.2142391227,2256.382007239,12248.93089644,108.2142391227,2256.382007239,12248.93089644
411,111.21551083,2318.9617151788,12588.6493109705,111.21551083,2318.9617151788,12588.6493109705
412,110.2999781685,2299.8718852159,12485.0188054579,110.2999781685,2299.8718852159,12485.0188054579
413,106.8689861937,2228.3320525489,12096.6597138368,106.8689861937,2228.3320525489,12096.6597138368
414,106.1752474695,2213.8668621299,12018.1343944193,106.1752474695,2213.8668621299,12018.1343944193
415,109.6701789701,2286.7399019296,12413.7308961892,109.6701789701,2286.7399019296,12413.7308961892
416,115.9869415955,2418.4511226292,13128.7346657013,115.9869415955,2418.4511226292,13128.7346657013
417,117.9568846733,2459.5265314866,13351.7154566414,117.9568846733,2459.5265314866,13351.7154566414
418,121.1161395371,2525.400356306,13709.3162199471,121.1161395371,2525.400356306,13709.3162199471
